# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 16 14:06:35 2024
#
# User preference: *
#
# CONSTRAINT:  where (default_flag >0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
#
loc_rowid,pl_name,hostname,default_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
24633,Kepler-402 c,Kepler-402,0,6.12481814,0.00001964,-0.00001964,0,0.068400,,,0,510.94,862.63,-178.51,0,1213,,,0,6522.00,158.00,-206.00,0
24634,Kepler-402 c,Kepler-402,0,6.12479773,0.00003239,-0.00003239,0,,,,0,,,,0,,,,0,6223.39,102.17,-114.12,0
24635,Kepler-402 c,Kepler-402,0,6.12481814,0.00001964,-0.00001964,0,0.068400,,,0,510.94,862.63,-178.51,0,1213,,,0,6522.00,158.00,-206.00,0
24636,Kepler-402 c,Kepler-402,0,6.12481814,0.00001964,-0.00001964,0,,,,,,,,,,,,,6199.00,70.65,-54.80,0
24637,Kepler-402 c,Kepler-402,0,6.12479773,0.00003239,-0.00003239,0,0.065900,,,0,399.43,195.49,-139.86,0,1140,,,0,6052.00,121.00,-133.00,0
24638,Kepler-402 c,Kepler-402,0,6.12473248,0.00001159,-0.00001159,0,,,,,,,,,,,,,6223.39,102.17,-114.12,0
24639,Kepler-402 c,Kepler-402,1,6.12482100,0.00002600,-0.00002600,0,0.068000,,,0,,,,,,,,,6090.00,120.00,-120.00,0
24640,Kepler-402 c,Kepler-402,0,6.12483300,0.00004200,-0.00004200,0,0.070000,,,0,,,,0,1208,,,0,6534.00,92.00,-92.00,0
24641,Kepler-402 c,Kepler-402,0,6.12480953,0.00000551,-0.00000551,0,,,,,,,,,,,,,6223.39,102.17,-114.12,0
24642,Kepler-402 d,Kepler-402,0,8.92104900,0.00009000,-0.00009000,0,0.090000,,,0,,,,0,1065,,,0,6534.00,92.00,-92.00,0
24643,Kepler-402 d,Kepler-402,1,8.92109900,0.00005600,-0.00005600,0,0.087000,,,0,,,,,,,,,6090.00,120.00,-120.00,0
24644,Kepler-402 d,Kepler-402,0,8.92109417,0.00000725,-0.00000725,0,,,,,,,,,,,,,6223.39,102.17,-114.12,0
24645,Kepler-402 d,Kepler-402,0,8.92116020,0.00003972,-0.00003972,0,0.087900,,,0,309.39,522.35,-108.10,0,1070,,,0,6522.00,158.00,-206.00,0
24646,Kepler-402 d,Kepler-402,0,8.92114318,0.00007239,-0.00007239,0,0.084700,,,0,241.79,118.34,-84.66,0,1006,,,0,6052.00,121.00,-133.00,0
24647,Kepler-402 d,Kepler-402,0,8.92116020,0.00003972,-0.00003972,0,,,,,,,,,,,,,6199.00,70.65,-54.80,0
24648,Kepler-402 d,Kepler-402,0,8.92111139,0.00004439,-0.00004439,0,,,,,,,,,,,,,6223.39,102.17,-114.12,0
24649,Kepler-402 d,Kepler-402,0,,,,,,,,,214.28,6.17,-6.00,0,,,,,6119.00,122.00,-122.00,0
24650,Kepler-402 d,Kepler-402,0,8.92116020,0.00003972,-0.00003972,0,0.087900,,,0,309.39,522.35,-108.10,0,1070,,,0,6522.00,158.00,-206.00,0
24651,Kepler-402 d,Kepler-402,0,8.92114318,0.00007239,-0.00007239,0,,,,0,,,,0,,,,0,6223.39,102.17,-114.12,0
24652,Kepler-402 d,Kepler-402,0,8.92116020,0.00003972,-0.00003972,0,0.087900,,,0,309.39,522.35,-108.10,0,1070,,,0,6522.00,158.00,-206.00,0
24653,Kepler-402 e,Kepler-402,0,11.24283541,0.00004389,-0.00004389,0,0.102600,,,0,227.09,383.39,-79.34,0,990,,,0,6522.00,158.00,-206.00,0
24654,Kepler-402 e,Kepler-402,0,11.24284815,0.00007649,-0.00007649,0,,,,0,,,,0,,,,0,6223.39,102.17,-114.12,0
24655,Kepler-402 e,Kepler-402,0,11.24283541,0.00004389,-0.00004389,0,,,,,,,,,,,,,6199.00,70.65,-54.80,0
24656,Kepler-402 e,Kepler-402,0,11.24283541,0.00004389,-0.00004389,0,0.102600,,,0,227.09,383.39,-79.34,0,990,,,0,6522.00,158.00,-206.00,0
24657,Kepler-402 e,Kepler-402,0,11.24284000,0.00011000,-0.00011000,0,0.105000,,,0,,,,0,986,,,0,6534.00,92.00,-92.00,0
24658,Kepler-402 e,Kepler-402,0,11.24268106,0.00004237,-0.00004237,0,,,,,,,,,,,,,6223.39,102.17,-114.12,0
24659,Kepler-402 e,Kepler-402,0,11.24284815,0.00007649,-0.00007649,0,0.098800,,,0,177.70,86.98,-62.22,0,931,,,0,6052.00,121.00,-133.00,0
24660,Kepler-402 e,Kepler-402,0,11.24283541,0.00004389,-0.00004389,0,0.102600,,,0,227.09,383.39,-79.34,0,990,,,0,6522.00,158.00,-206.00,0
24661,Kepler-402 e,Kepler-402,1,11.24286100,0.00005900,-0.00005900,0,0.102000,,,0,,,,,,,,,6090.00,120.00,-120.00,0
24662,Kepler-402 e,Kepler-402,0,11.24272930,0.00000825,-0.00000825,0,,,,,,,,,,,,,6223.39,102.17,-114.12,0
24663,Kepler-402 e,Kepler-402,0,,,,,,,,,157.48,4.54,-4.41,0,,,,,6119.00,122.00,-122.00,0
24664,Kepler-403 b,Kepler-403,0,7.03137764,0.00001165,-0.00001165,0,,,,,,,,,,,,,6111.03,95.89,-96.83,0
24665,Kepler-403 b,Kepler-403,0,7.03146295,0.00003690,-0.00003690,0,,,,0,,,,0,,,,0,6111.03,95.89,-96.83,0
24666,Kepler-403 b,Kepler-403,1,7.03146200,0.00005100,-0.00005100,0,0.076000,,,0,,,,,,,,,6090.00,100.00,-100.00,0
24667,Kepler-403 b,Kepler-403,0,7.03146854,0.00002158,-0.00002158,0,,,,,,,,,,,,,6111.03,95.89,-96.83,0
24668,Kepler-403 b,Kepler-403,0,7.03146295,0.00003690,-0.00003690,0,0.077900,,,0,480.26,239.20,-172.62,0,1194,,,0,6170.00,110.00,-135.00,0
24669,Kepler-403 b,Kepler-403,0,,,,,,,,,689.46,28.70,-27.39,0,,,,,6094.00,122.00,-122.00,0
24670,Kepler-403 b,Kepler-403,0,7.03144308,0.00003306,-0.00003306,0,,,,,,,,,,,,,6209.00,72.84,-65.18,0
24671,Kepler-403 b,Kepler-403,0,7.03141700,0.00004200,-0.00004200,0,0.075000,,,0,,,,0,1045,,,0,6303.00,69.00,-69.00,0
24672,Kepler-403 b,Kepler-403,0,7.03144308,0.00003306,-0.00003306,0,0.074300,,,0,274.53,126.72,-60.75,0,1038,,,0,6086.00,86.00,-131.00,0
24673,Kepler-403 b,Kepler-403,0,7.03144308,0.00003306,-0.00003306,0,0.074300,,,0,274.53,126.72,-60.75,0,1038,,,0,6086.00,86.00,-131.00,0
24674,Kepler-403 b,Kepler-403,0,7.03144308,0.00003306,-0.00003306,0,0.074300,,,0,274.53,126.72,-60.75,0,1038,,,0,6086.00,86.00,-131.00,0
24675,Kepler-403 b,Kepler-403,0,7.03144308,,,0,0.078374,,,0,,,,,,,,,,,,
24676,Kepler-403 c,Kepler-403,1,54.28074900,0.00056200,-0.00056200,0,0.297000,,,0,,,,,,,,,6090.00,100.00,-100.00,0
24677,Kepler-403 c,Kepler-403,0,,,,,,,,,45.15,1.88,-1.79,0,,,,,6094.00,122.00,-122.00,0
24678,Kepler-403 c,Kepler-403,0,54.28119490,0.00038120,-0.00038120,0,0.304400,,,0,31.45,15.67,-11.30,0,604,,,0,6170.00,110.00,-135.00,0
24679,Kepler-403 c,Kepler-403,0,54.28120310,0.00041990,-0.00041990,0,0.290000,,,0,18.02,8.32,-3.99,0,525,,,0,6086.00,86.00,-131.00,0
24680,Kepler-403 c,Kepler-403,0,54.28119490,0.00038120,-0.00038120,0,,,,0,,,,0,,,,0,6111.03,95.89,-96.83,0
24681,Kepler-403 c,Kepler-403,0,54.28120310,,,0,0.306132,,,0,,,,,,,,,,,,
24682,Kepler-403 c,Kepler-403,0,54.28140531,0.00000379,-0.00000379,0,,,,,,,,,,,,,6111.03,95.89,-96.83,0
24683,Kepler-403 c,Kepler-403,0,54.28120310,0.00041990,-0.00041990,0,,,,,,,,,,,,,6209.00,72.84,-65.18,0
24684,Kepler-403 c,Kepler-403,0,54.28040436,0.00033511,-0.00033511,0,,,,,,,,,,,,,6111.03,95.89,-96.83,0
24685,Kepler-403 c,Kepler-403,0,54.28120310,0.00041990,-0.00041990,0,0.290000,,,0,18.02,8.32,-3.99,0,525,,,0,6086.00,86.00,-131.00,0
24686,Kepler-403 c,Kepler-403,0,54.28120310,0.00041990,-0.00041990,0,0.290000,,,0,18.02,8.32,-3.99,0,525,,,0,6086.00,86.00,-131.00,0
24687,Kepler-403 c,Kepler-403,0,54.28091000,0.00053000,-0.00053000,0,0.293000,,,0,,,,0,529,,,0,6303.00,69.00,-69.00,0
24688,Kepler-403 d,Kepler-403,0,13.61165024,0.00008495,-0.00008495,0,0.121100,,,0,198.73,98.98,-71.43,0,958,,,0,6170.00,110.00,-135.00,0
24689,Kepler-403 d,Kepler-403,0,13.61159129,0.00008288,-0.00008288,0,0.115300,,,0,114.00,52.62,-25.23,0,833,,,0,6086.00,86.00,-131.00,0
24690,Kepler-403 d,Kepler-403,0,13.61159129,,,0,0.121735,,,0,,,,,,,,,,,,
24691,Kepler-403 d,Kepler-403,0,13.61213608,0.00006227,-0.00006227,0,,,,,,,,,,,,,6111.03,95.89,-96.83,0
24692,Kepler-403 d,Kepler-403,0,13.61167162,0.00001621,-0.00001621,0,,,,,,,,,,,,,6111.03,95.89,-96.83,0
24693,Kepler-403 d,Kepler-403,0,,,,,,,,,285.30,11.88,-11.33,0,,,,,6094.00,122.00,-122.00,0
24694,Kepler-403 d,Kepler-403,0,13.61165024,0.00008495,-0.00008495,0,,,,0,,,,0,,,,0,6111.03,95.89,-96.83,0
24695,Kepler-403 d,Kepler-403,1,13.61159129,0.00008288,-0.00008288,0,,,,,,,,,,,,,6209.00,72.84,-65.18,0
24696,Kepler-403 d,Kepler-403,0,13.61159129,0.00008288,-0.00008288,0,0.115300,,,0,114.00,52.62,-25.23,0,833,,,0,6086.00,86.00,-131.00,0
24697,Kepler-403 d,Kepler-403,0,13.61159129,0.00008288,-0.00008288,0,0.115300,,,0,114.00,52.62,-25.23,0,833,,,0,6086.00,86.00,-131.00,0
24698,Kepler-404 b,Kepler-404,0,11.82888430,0.00031580,-0.00031580,0,0.100000,,,0,67.13,76.62,-15.93,0,730,,,0,5653.00,165.00,-161.00,0
24699,Kepler-404 b,Kepler-404,0,11.82888430,0.00031580,-0.00031580,0,,,,0,,,,0,,,,0,5342.00,122.00,-122.00,0
24700,Kepler-404 b,Kepler-404,0,,,,,,,,,44.53,2.35,-2.22,0,,,,,5326.00,107.00,-107.00,0
24701,Kepler-404 b,Kepler-404,1,11.82985100,0.00020900,-0.00020900,0,0.102000,,,0,,,,,,,,,5654.00,200.00,-200.00,0
24702,Kepler-404 b,Kepler-404,0,11.82913000,0.00011000,-0.00011000,0,0.099000,,,0,,,,0,712,,,0,5612.00,110.00,-110.00,0
24703,Kepler-404 b,Kepler-404,0,11.82966276,0.00022861,-0.00022861,0,,,,,,,,,,,,,5342.00,122.00,-122.00,0
24704,Kepler-404 b,Kepler-404,0,11.82888430,0.00031580,-0.00031580,0,0.100000,,,0,67.13,76.62,-15.93,0,730,,,0,5653.00,165.00,-161.00,0
24705,Kepler-404 c,Kepler-404,0,14.75120340,0.00020400,-0.00020400,0,0.115900,,,0,49.97,57.04,-11.85,0,678,,,0,5653.00,165.00,-161.00,0
24706,Kepler-404 c,Kepler-404,0,14.75122000,0.00016000,-0.00016000,0,0.115000,,,0,,,,0,660,,,0,5612.00,110.00,-110.00,0
24707,Kepler-404 c,Kepler-404,0,14.75120340,0.00020400,-0.00020400,0,,,,0,,,,0,,,,0,5342.00,122.00,-122.00,0
24708,Kepler-404 c,Kepler-404,0,14.75120340,0.00020400,-0.00020400,0,0.115900,,,0,49.97,57.04,-11.85,0,678,,,0,5653.00,165.00,-161.00,0
24709,Kepler-404 c,Kepler-404,1,14.75116600,0.00026100,-0.00026100,0,0.118000,,,0,,,,,,,,,5654.00,200.00,-200.00,0
24710,Kepler-404 c,Kepler-404,0,,,,,,,,,33.15,1.75,-1.66,0,,,,,5326.00,107.00,-107.00,0
24711,Kepler-405 b,Kepler-405,0,10.61374356,0.00009675,-0.00009675,0,,,,,,,,,,,,,5431.00,123.00,-123.00,0
24712,Kepler-405 b,Kepler-405,0,10.61369479,0.00006510,-0.00006510,0,0.093500,,,0,88.72,113.89,-22.94,0,783,,,0,5817.00,180.00,-188.00,0
24713,Kepler-405 b,Kepler-405,0,,,,,,,,,55.62,5.84,-5.21,0,,,,,5461.00,109.00,-109.00,0
24714,Kepler-405 b,Kepler-405,1,10.61383900,0.00011100,-0.00011100,0,0.095000,,,0,,,,,,,,,5818.00,250.00,-250.00,0
24715,Kepler-405 b,Kepler-405,0,10.61369479,0.00006510,-0.00006510,0,0.093500,,,0,88.72,113.89,-22.94,0,783,,,0,5817.00,180.00,-188.00,0
24716,Kepler-405 b,Kepler-405,0,10.61366000,0.00010000,-0.00010000,0,0.095000,,,0,,,,0,726,,,0,5578.00,200.00,-200.00,0
24717,Kepler-405 b,Kepler-405,0,10.61368712,0.00006192,-0.00006192,0,0.093700,,,0,89.65,79.83,-25.95,0,785,,,0,5815.00,163.00,-204.00,0
24718,Kepler-405 b,Kepler-405,0,10.61368712,0.00006192,-0.00006192,0,,,,0,,,,0,,,,0,5431.00,123.00,-123.00,0
24719,Kepler-405 b,Kepler-405,0,10.61369479,0.00006510,-0.00006510,0,0.093500,,,0,88.72,113.89,-22.94,0,783,,,0,5817.00,180.00,-188.00,0
24720,Kepler-405 b,Kepler-405,0,10.61369479,0.00006510,-0.00006510,0,,,,,,,,,,,,,5525.00,92.74,-123.55,0
24721,Kepler-405 c,Kepler-405,0,29.72728015,0.00001086,-0.00001086,0,,,,,,,,,,,,,5431.00,123.00,-123.00,0
24722,Kepler-405 c,Kepler-405,0,29.72722000,0.00020160,-0.00020160,0,0.186200,,,0,22.70,20.22,-6.57,0,557,,,0,5815.00,163.00,-204.00,0
24723,Kepler-405 c,Kepler-405,0,29.72721420,0.00020420,-0.00020420,0,0.185800,,,0,22.47,28.84,-5.81,0,555,,,0,5817.00,180.00,-188.00,0
24724,Kepler-405 c,Kepler-405,0,29.72722000,0.00020160,-0.00020160,0,,,,0,,,,0,,,,0,5431.00,123.00,-123.00,0
24725,Kepler-405 c,Kepler-405,0,29.72721420,0.00020420,-0.00020420,0,0.185800,,,0,22.47,28.84,-5.81,0,555,,,0,5817.00,180.00,-188.00,0
24726,Kepler-405 c,Kepler-405,0,29.72721420,0.00020420,-0.00020420,0,,,,,,,,,,,,,5525.00,92.74,-123.55,0
24727,Kepler-405 c,Kepler-405,0,29.72682000,0.00029000,-0.00029000,0,0.189000,,,0,,,,0,515,,,0,5578.00,200.00,-200.00,0
24728,Kepler-405 c,Kepler-405,1,29.72668200,0.01147700,-0.01147700,0,0.188000,,,0,,,,,,,,,5818.00,250.00,-250.00,0
24729,Kepler-405 c,Kepler-405,0,29.72721420,0.00020420,-0.00020420,0,0.185800,,,0,22.47,28.84,-5.81,0,555,,,0,5817.00,180.00,-188.00,0
24730,Kepler-405 c,Kepler-405,0,,,,,,,,,14.09,1.48,-1.32,0,,,,,5461.00,109.00,-109.00,0
24731,Kepler-406 b,Kepler-406,0,,,,,,,,,826.93,20.35,-19.87,0,,,,,5656.00,113.00,-113.00,0
24732,Kepler-406 b,Kepler-406,0,2.42630678,0.00000113,-0.00000113,0,,,,,,,,,,,,,5597.00,116.98,-151.67,0
24733,Kepler-406 b,Kepler-406,0,2.42630084,0.00000235,-0.00000235,0,0.036000,,,0,688.67,349.41,-115.02,0,1306,,,0,5697.00,117.00,-118.00,0
24734,Kepler-406 b,Kepler-406,0,2.42630084,0.00000235,-0.00000235,0,0.036000,,,0,688.67,349.41,-115.02,0,1306,,,0,5697.00,117.00,-118.00,0
24735,Kepler-406 b,Kepler-406,0,2.42630084,0.00000235,-0.00000235,0,0.036000,,,0,688.67,349.41,-115.02,0,1306,,,0,5697.00,117.00,-118.00,0
24736,Kepler-406 b,Kepler-406,0,2.42630770,0.00000550,-0.00000550,0,0.035000,,,0,,,,0,1375,,,0,5538.00,44.00,-44.00,0
24737,Kepler-406 b,Kepler-406,0,2.42630413,0.00000240,-0.00000240,0,,,,0,,,,0,,,,0,5597.00,116.98,-151.67,0
24738,Kepler-406 b,Kepler-406,0,2.42630084,,,0,0.035974,,,0,,,,,,,,,,,,
24739,Kepler-406 b,Kepler-406,0,2.42630413,0.00000240,-0.00000240,0,0.035900,,,0,679.12,293.10,-123.50,0,1302,,,0,5678.00,102.00,-124.00,0
24740,Kepler-406 b,Kepler-406,0,2.42630084,0.00000235,-0.00000235,0,,,,,,,,,,,,,5720.00,77.73,-70.99,0
24741,Kepler-406 b,Kepler-406,1,2.42629000,,,0,,,,,,,,,,,,,5538.00,75.00,-75.00,0
24742,Kepler-406 b,Kepler-406,0,2.42629998,0.00000199,-0.00000199,0,,,,,,,,,,,,,5597.00,116.98,-151.67,0
24743,Kepler-406 c,Kepler-406,0,4.62333557,0.00001632,-0.00001632,0,0.055400,,,0,290.80,147.54,-48.57,0,1053,,,0,5697.00,117.00,-118.00,0
24744,Kepler-406 c,Kepler-406,0,4.62333557,0.00001632,-0.00001632,0,0.055400,,,0,290.80,147.54,-48.57,0,1053,,,0,5697.00,117.00,-118.00,0
24745,Kepler-406 c,Kepler-406,0,4.62334491,0.00001691,-0.00001691,0,,,,0,,,,0,,,,0,5597.00,116.98,-151.67,0
24746,Kepler-406 c,Kepler-406,0,4.62334491,0.00001691,-0.00001691,0,0.055200,,,0,287.25,123.97,-52.24,0,1050,,,0,5678.00,102.00,-124.00,0
24747,Kepler-406 c,Kepler-406,0,4.62339000,0.00004800,-0.00004800,0,0.054000,,,0,,,,0,1107,,,0,5538.00,44.00,-44.00,0
24748,Kepler-406 c,Kepler-406,0,4.62338010,0.00001985,-0.00001985,0,,,,,,,,,,,,,5597.00,116.98,-151.67,0
24749,Kepler-406 c,Kepler-406,0,,,,,,,,,349.77,8.61,-8.40,0,,,,,5656.00,113.00,-113.00,0
24750,Kepler-406 c,Kepler-406,0,4.62333557,,,0,0.055292,,,0,,,,,,,,,,,,
24751,Kepler-406 c,Kepler-406,0,4.62333557,0.00001632,-0.00001632,0,,,,,,,,,,,,,5720.00,77.73,-70.99,0
24752,Kepler-406 c,Kepler-406,0,4.62333557,0.00001632,-0.00001632,0,0.055400,,,0,290.80,147.54,-48.57,0,1053,,,0,5697.00,117.00,-118.00,0
24753,Kepler-406 c,Kepler-406,1,4.62332000,,,0,,,,,,,,,,,,,5538.00,75.00,-75.00,0
24754,Kepler-407 b,Kepler-407,0,0.66930969,0.00000053,-0.00000053,0,,,,,,,,,,,,,5487.00,118.76,-81.74,0
24755,Kepler-407 b,Kepler-407,0,0.66931239,0.00000057,-0.00000057,0,,,,,,,,,,,,,5487.00,118.76,-81.74,0
24756,Kepler-407 b,Kepler-407,0,0.66930969,0.00000053,-0.00000053,0,0.015200,,,0,4418.23,2323.92,-1002.05,0,2079,,,0,5626.00,92.00,-124.00,0
24757,Kepler-407 b,Kepler-407,0,0.66930969,0.00000053,-0.00000053,0,0.015200,,,0,4418.23,2323.92,-1002.05,0,2079,,,0,5626.00,92.00,-124.00,0
24758,Kepler-407 b,Kepler-407,0,0.66930969,,,0,0.015302,,,0,,,,,,,,,,,,
24759,Kepler-407 b,Kepler-407,0,0.66931009,0.00000059,-0.00000059,0,0.014900,,,0,3643.96,1449.66,-796.61,0,1983,,,0,5475.00,109.00,-109.00,0
24760,Kepler-407 b,Kepler-407,0,0.66931009,0.00000059,-0.00000059,0,,,,0,,,,0,,,,0,5487.00,118.76,-81.74,0
24761,Kepler-407 b,Kepler-407,1,0.66931000,,,0,,,,,,,,,,,,,5476.00,75.00,-75.00,0
24762,Kepler-407 b,Kepler-407,0,0.66933560,0.00000260,-0.00000260,0,0.015000,,,0,,,,0,1968,,,0,5476.00,47.00,-47.00,0
24763,Kepler-407 b,Kepler-407,0,,,,,,,,,4102.01,106.75,-104.35,0,,,,,5556.00,111.00,-111.00,0
24764,Kepler-407 b,Kepler-407,0,0.66930969,0.00000053,-0.00000053,0,0.015200,,,0,4418.23,2323.92,-1002.05,0,2079,,,0,5626.00,92.00,-124.00,0
24765,Kepler-407 b,Kepler-407,0,0.66930998,0.00000110,-0.00000110,0,,,,,,,,,,,,,5487.00,118.76,-81.74,0
24766,Kepler-407 c,Kepler-407,0,2091.74938500,4.93192500,-4.93192500,0,3.270904,,,0,,,,,,,,,,,,
24767,Kepler-407 c,Kepler-407,1,3000.00000000,500.00000000,-500.00000000,0,,,,,,,,,,,,,5476.00,75.00,-75.00,0
24768,Kepler-408 b,Kepler-408,0,2.46502616,0.00000474,-0.00000474,0,0.036600,,,0,1391.80,133.82,-124.06,0,1558,,,0,6104.00,74.00,-74.00,0
24769,Kepler-408 b,Kepler-408,0,2.46503100,0.00001200,-0.00001200,0,0.036000,,,0,,,,0,1606,,,0,6027.00,54.00,-54.00,0
24770,Kepler-408 b,Kepler-408,0,2.46502616,0.00000474,-0.00000474,0,,,,,,,,,,,,,6192.00,56.03,-52.08,0
24771,Kepler-408 b,Kepler-408,0,2.46502433,0.00000541,-0.00000541,0,0.035900,,,0,1406.11,239.86,-212.65,0,1561,,,0,6139.00,82.00,-82.00,0
24772,Kepler-408 b,Kepler-408,0,2.46502616,0.00000474,-0.00000474,0,0.036600,,,0,1391.80,133.82,-124.06,0,1558,,,0,6104.00,74.00,-74.00,0
24773,Kepler-408 b,Kepler-408,0,2.46502433,0.00000541,-0.00000541,0,,,,0,,,,0,,,,0,6078.00,107.78,-92.39,0
24774,Kepler-408 b,Kepler-408,0,,,,,,,,,1503.58,26.39,-26.12,0,,,,,6089.00,122.00,-122.00,0
24775,Kepler-408 b,Kepler-408,0,2.46502616,0.00000474,-0.00000474,0,0.036600,,,0,1391.80,133.82,-124.06,0,1558,,,0,6104.00,74.00,-74.00,0
24776,Kepler-408 b,Kepler-408,0,2.46504552,0.00000133,-0.00000133,0,,,,,,,,,,,,,6078.00,107.78,-92.39,0
24777,Kepler-408 b,Kepler-408,1,2.46502000,,,0,,,,,,,,,,,,,6104.00,74.00,-74.00,0
24778,Kepler-408 b,Kepler-408,0,2.46502616,,,0,0.035890,,,0,,,,,,,,,,,,
24779,Kepler-409 b,Kepler-409,0,68.95860800,0.00021380,-0.00021380,0,,,,,,,,,,,,,5499.00,66.37,-52.54,0
24780,Kepler-409 b,Kepler-409,1,68.95832160,0.00000390,-0.00000390,0,0.319200,0.006000,-0.006000,0,6.15,0.42,-0.42,0,438,7,-7,0,5421.00,64.00,-64.00,0
24781,Kepler-409 b,Kepler-409,0,68.95860800,0.00021380,-0.00021380,0,0.319800,,,0,6.20,0.62,-0.57,0,402,,,0,5460.00,75.00,-75.00,0
24782,Kepler-409 b,Kepler-409,0,68.95803000,0.00090000,-0.00090000,0,0.316000,,,0,,,,0,410,,,0,5365.00,44.00,-44.00,0
24783,Kepler-409 b,Kepler-409,0,68.95860800,0.00021380,-0.00021380,0,0.319800,,,0,6.20,0.62,-0.57,0,402,,,0,5460.00,75.00,-75.00,0
24784,Kepler-409 b,Kepler-409,0,68.95860800,0.00021380,-0.00021380,0,0.319800,,,0,6.20,0.62,-0.57,0,402,,,0,5460.00,75.00,-75.00,0
24785,Kepler-409 b,Kepler-409,0,68.95844700,0.00023450,-0.00023450,0,0.318300,,,0,6.17,0.87,-0.83,0,402,,,0,5455.00,73.00,-82.00,0
24786,Kepler-409 b,Kepler-409,0,68.95840000,,,0,,,,,,,,,,,,,5460.00,75.00,-75.00,0
24787,Kepler-409 b,Kepler-409,0,,,,,,,,,6.16,0.13,-0.13,0,,,,,5416.00,108.00,-108.00,0
24788,Kepler-409 b,Kepler-409,0,68.95832161,0.00000390,-0.00000390,0,,,,,,,,,,,,,5386.00,89.20,-117.05,0
24789,Kepler-409 b,Kepler-409,0,68.95860800,,,0,0.322499,,,0,,,,,,,,,,,,
24790,Kepler-409 b,Kepler-409,0,68.95844700,0.00023450,-0.00023450,0,,,,0,,,,0,,,,0,5386.00,89.20,-117.05,0
24791,Kepler-41 b,Kepler-41,0,1.85555820,0.00000052,-0.00000052,0,0.030970,0.000360,-0.000360,0,,,,,,,,,5750.00,100.00,-100.00,0
24792,Kepler-41 b,Kepler-41,0,1.85555754,0.00000007,-0.00000007,0,,,,,,,,,,,,,5730.00,98.37,-94.18,0
24793,Kepler-41 b,Kepler-41,0,1.85557454,0.00001135,-0.00001135,0,,,,,2077.53,,,0,1722,,,0,5651.75,122.55,-122.55,0
24794,Kepler-41 b,Kepler-41,0,1.85555754,0.00000007,-0.00000007,0,0.028600,,,0,1004.89,229.69,-181.93,0,1436,,,0,5657.00,110.00,-109.00,0
24795,Kepler-41 b,Kepler-41,0,,,,,,,,,2036.75,117.26,-109.89,0,,,,,5660.00,113.00,-113.00,0
24796,Kepler-41 b,Kepler-41,0,1.85555754,0.00000007,-0.00000007,0,0.028600,,,0,1004.89,229.69,-181.93,0,1436,,,0,5657.00,110.00,-109.00,0
24797,Kepler-41 b,Kepler-41,0,1.85555880,0.00000150,-0.00000150,0,0.028950,0.000930,-0.000870,0,,,,,1554,53,-29,0,5660.00,100.00,-100.00,0
24798,Kepler-41 b,Kepler-41,0,1.85555754,0.00000007,-0.00000007,0,0.028600,,,0,1004.89,229.69,-181.93,0,1436,,,0,5657.00,110.00,-109.00,0
24799,Kepler-41 b,Kepler-41,1,1.85555820,0.00000052,-0.00000052,0,0.031010,0.000400,-0.000400,0,,,,,1790,31,-31,0,5750.00,100.00,-100.00,0
24800,Kepler-41 b,Kepler-41,0,1.85555757,0.00000004,-0.00000004,0,,,,,,,,,,,,,5651.75,122.55,-122.55,0
24801,Kepler-41 b,Kepler-41,0,1.85555756,0.00000008,-0.00000008,0,,,,0,,,,0,,,,0,5651.75,122.55,-122.55,0
